date,Actual_Anomaly,Predicted_Probability
2018-07-05,0,0.00024214695
2018-07-05,0,0.00017625053
2018-07-05,0,0.00017625053
2018-07-06,0,7.4844225e-05
2018-07-06,0,0.00027165297
2018-07-06,0,0.0001954556
2018-07-07,0,0.00026106162
2018-07-07,0,0.00033713356
2018-07-07,0,0.00031672334
2018-07-08,0,0.0001253019
2018-07-08,0,0.00016172968
2018-07-08,0,0.00014255659
2018-07-09,0,0.00010794843
2018-07-09,0,0.00010794843
2018-07-09,0,8.491049e-05
2018-07-10,0,8.491049e-05
2018-07-10,0,0.00010794843
2018-07-10,0,0.0001257516
2018-07-11,0,5.8124406e-05
2018-07-11,0,5.8124406e-05
2018-07-11,0,0.000110420326
2018-07-12,0,0.000110420326
2018-07-12,0,6.371019e-05
2018-07-12,0,0.00019323306
2018-07-13,0,0.00017050447
2018-07-13,0,0.00014009513
2018-07-13,0,0.00016636399
2018-07-14,0,0.0001221824
2018-07-14,0,0.0001288768
2018-07-14,0,0.00010632134
2018-07-15,0,0.00022725866
2018-07-15,0,0.00010051003
2018-07-15,0,0.00017767465
2018-07-16,0,7.857819e-05
2018-07-16,0,7.857819e-05
2018-07-16,0,7.857819e-05
2018-07-17,0,9.187493e-05
2018-07-17,0,0.00013714144
2018-07-17,0,0.00012877287
2018-07-18,0,0.00012505375
2018-07-18,0,0.00011901451
2018-07-18,0,0.00011901451
2018-07-19,0,0.00011026681
2018-07-19,0,0.00011610221
2018-07-19,0,0.00010075588
2018-07-20,0,0.00013714144
2018-07-20,0,0.00013399949
2018-07-20,0,0.00012726456
2018-07-21,0,0.00011949871
2018-07-21,0,0.00011949871
2018-07-21,0,0.00012917588
2018-07-22,0,0.0001177903
2018-07-22,0,0.00031308678
2018-07-22,0,0.00012627056
2018-07-23,0,0.00013002587
2018-07-23,0,0.00013002587
2018-07-23,0,0.00014433816
2018-07-24,0,0.00016106975
2018-07-24,0,0.00023364232
2018-07-24,0,0.0001771227
2018-07-25,0,0.0001771227
2018-07-25,0,0.00017970763
2018-07-25,0,0.00018803519
2018-07-26,0,0.00018803519
2018-07-26,0,0.0002279218
2018-07-26,0,0.0002279218
2018-07-27,0,0.00016825007
2018-07-27,0,0.0001721592
2018-07-27,0,0.00014864474
2018-07-28,0,0.00020172723
2018-07-28,0,0.00020852331
2018-07-28,0,0.00020852331
2018-07-29,0,0.00014770178
2018-07-29,0,0.00012639609
2018-07-29,0,0.00013762589
2018-07-30,0,0.00012639609
2018-07-30,0,0.00012844666
2018-07-30,0,0.00012844666
2018-07-31,0,0.00015487453
2018-07-31,0,0.00013507235
2018-07-31,0,0.00013233213
2018-08-01,0,0.00013692767
2018-08-01,0,0.00019802175
2018-08-01,0,0.00012584084
2018-08-02,0,0.00024126362
2018-08-02,0,0.0001553533
2018-08-02,0,0.00017812841
2018-08-03,0,0.0002282208
2018-08-03,0,0.00011903709
2018-08-03,0,0.00020525706
2018-08-04,0,0.00012292915
2018-08-04,0,0.00015419156
2018-08-04,0,0.0003011152
2018-08-05,0,0.00015706336
2018-08-05,0,0.0001229696
2018-08-05,0,0.00014547851
2018-08-06,0,0.00014547851
2018-08-06,0,0.0001268074
2018-08-06,0,0.00012777283
2018-08-07,0,0.00012777283
2018-08-07,0,0.00012777283
2018-08-07,0,0.00012777283
2018-08-08,0,0.00013902997
2018-08-08,0,0.00011669513
2018-08-08,0,0.00013380362
2018-08-09,0,0.00013380362
2018-08-09,0,0.00011669513
2018-08-09,0,0.00011669513
2018-08-10,0,0.00015868038
2018-08-10,0,0.00011611781
2018-08-10,0,0.00010127045
2018-08-11,0,0.00013380362
2018-08-11,0,0.000113605995
2018-08-11,0,0.000113605995
2018-08-12,0,0.000113605995
2018-08-12,0,0.00013400677
2018-08-12,0,0.00012315631
2018-08-13,0,0.00013478144
2018-08-13,0,0.00013077866
2018-08-13,0,0.00010537218
2018-08-14,0,9.6283395e-05
2018-08-14,0,8.400709e-05
2018-08-14,0,8.400709e-05
2018-08-15,0,9.8382225e-05
2018-08-15,0,0.00011411955
2018-08-15,0,0.00012417397
2018-08-16,0,9.140871e-05
2018-08-16,0,9.140871e-05
2018-08-16,0,0.000107050255
2018-08-17,0,0.000107050255
2018-08-17,0,9.140871e-05
2018-08-17,0,0.000107050255
2018-08-18,0,0.00013171113
2018-08-18,0,0.00017358833
2018-08-18,0,0.00013171113
2018-08-19,0,0.00013171113
2018-08-19,0,0.00013571256
2018-08-19,0,0.00012035078
2018-08-20,0,0.00011851497
2018-08-20,0,0.00012035078
2018-08-20,0,0.00012400725
2018-08-21,0,0.0001309541
2018-08-21,0,0.00016494696
2018-08-21,0,0.00012812737
2018-08-22,0,0.00012812737
2018-08-22,0,0.00018721225
2018-08-22,0,0.00019689609
2018-08-23,0,0.00015236494
2018-08-23,0,0.00015236494
2018-08-23,0,0.000119516495
2018-08-24,0,0.000119516495
2018-08-24,0,0.00013703857
2018-08-24,0,0.00013703857
2018-08-25,0,7.307337e-05
2018-08-25,0,6.3729516e-05
2018-08-25,0,6.789917e-05
2018-08-26,0,0.00014670102
2018-08-26,0,0.00014670102
2018-08-26,0,0.0001220926
2018-08-27,0,0.00012686157
2018-08-27,0,0.00012686157
2018-08-27,0,0.00013101005
2018-08-28,0,0.00012608516
2018-08-28,0,0.00011425872
2018-08-28,0,0.00012272196
2018-08-29,0,0.00012751552
2018-08-29,0,8.865366e-05
2018-08-29,0,8.865366e-05
2018-08-30,0,9.503653e-05
2018-08-30,0,8.461636e-05
2018-08-30,0,9.702229e-05
2018-08-31,0,9.702229e-05
2018-08-31,0,8.461636e-05
2018-08-31,0,0.000120490746
2018-09-01,0,0.000120490746
2018-09-01,0,0.000120490746
2018-09-01,0,5.294738e-05
2018-09-02,0,0.0001266637
2018-09-02,0,0.00013191688
2018-09-02,0,0.000104204584
2018-09-03,0,0.00011404101
2018-09-03,0,0.00013076045
2018-09-03,0,0.0004595032
2018-09-04,0,0.0004595032
2018-09-04,0,0.0001636659
2018-09-04,0,0.00013502238
2018-09-05,0,0.00015832915
2018-09-05,0,0.00015363563
2018-09-05,0,0.00012378242
2018-09-06,0,0.00014176778
2018-09-06,0,0.00017075535
2018-09-06,0,0.00012954013
2018-09-07,0,0.00016569352
2018-09-07,0,0.00015137154
2018-09-07,0,0.00015008765
2018-09-08,0,0.00014523458
2018-09-08,0,0.00014778815
2018-09-08,0,0.00029786388
2018-09-09,0,4.2474563e-05
2018-09-09,0,4.2474563e-05
2018-09-09,0,0.00011055444
2018-09-10,0,0.0001253784
2018-09-10,0,0.0001253784
2018-09-10,0,0.00012066517
2018-09-11,0,7.992085e-05
2018-09-11,0,0.000106398424
2018-09-11,0,9.147279e-05
2018-09-12,0,4.734224e-05
2018-09-12,0,9.196862e-05
2018-09-12,0,0.00011385716
2018-09-13,0,0.00021087138
2018-09-13,0,0.00019379825
2018-09-13,0,0.00019800458
2018-09-14,0,0.00019800458
2018-09-14,0,0.00012539155
2018-09-14,0,0.00014359425
2018-09-15,0,0.0001290252
2018-09-15,0,0.00016209525
2018-09-15,0,0.00013275616
2018-09-16,0,0.00011447868
2018-09-16,0,0.000110136505
2018-09-16,0,0.00013401994
2018-09-17,0,0.00013930346
2018-09-17,0,0.00013401994
2018-09-17,0,0.00016154395
2018-09-18,0,0.00016154395
2018-09-18,0,0.000115781586
2018-09-18,0,7.738985e-05
2018-09-19,0,5.8701775e-05
2018-09-19,0,6.050271e-05
2018-09-19,0,5.317929e-05
2018-09-20,0,0.00032060957
2018-09-20,0,4.157489e-05
2018-09-20,0,0.00032060957
2018-09-21,0,0.00014180361
2018-09-21,0,0.00012286424
2018-09-21,0,6.398369e-05
2018-09-22,0,0.0003380234
2018-09-22,0,6.398369e-05
2018-09-22,0,0.00021208728
2018-09-23,0,3.517555e-05
2018-09-23,0,3.517555e-05
2018-09-23,0,0.0001229879
2018-09-24,0,0.0001229879
2018-09-24,0,4.1208194e-05
2018-09-24,0,4.6122423e-05
2018-09-25,0,6.044585e-05
2018-09-25,0,7.011526e-05
2018-09-25,0,7.0309165e-05
2018-09-26,0,6.324723e-05
2018-09-26,0,0.0003288143
2018-09-26,0,5.2124862e-05
2018-09-27,0,5.2124862e-05
2018-09-27,0,7.932443e-05
2018-09-27,0,8.542662e-05
2018-09-28,0,9.9365796e-05
2018-09-28,0,0.0006266626
2018-09-28,0,8.197473e-05
2018-09-29,0,0.00010739687
2018-09-29,0,9.3664494e-05
2018-09-29,0,0.0001039521
2018-09-30,0,5.9999453e-05
2018-09-30,0,7.931536e-05
2018-09-30,0,6.583595e-05
2018-10-01,0,7.6578726e-05
2018-10-01,0,0.00017025298
2018-10-01,0,0.00013749866
2018-10-02,0,0.00020263347
2018-10-02,0,0.00015906956
2018-10-02,0,0.00018675816
2018-10-03,0,0.00012309232
2018-10-03,0,0.00012431933
2018-10-03,0,0.00012431933
2018-10-04,0,0.00012431933
2018-10-04,0,0.00013605424
2018-10-04,0,0.00010717558
2018-10-05,0,0.00012431933
2018-10-05,0,0.00010717558
2018-10-05,0,0.00013512168
2018-10-06,0,0.00010814367
2018-10-06,0,0.00013512168
2018-10-06,0,0.00014557524
2018-10-07,0,0.00015303747
2018-10-07,0,0.0003460033
2018-10-07,0,4.8587277e-05
2018-10-08,0,4.8587277e-05
2018-10-08,0,4.8587277e-05
2018-10-08,0,0.00012956002
2018-10-09,0,0.00012085886
2018-10-09,0,0.00012085886
2018-10-09,0,0.00012956002
2018-10-10,0,0.00014675026
2018-10-10,0,0.00014675026
2018-10-10,0,0.00015952434
2018-10-11,0,0.00018475972
2018-10-11,0,0.00018475972
2018-10-11,0,0.0001704115
2018-10-12,0,0.00018649639
2018-10-12,0,0.0001704115
2018-10-12,0,0.00015896707
2018-10-13,0,0.00017951443
2018-10-13,0,0.0002036721
2018-10-13,0,0.00018475972
2018-10-14,0,0.00010623155
2018-10-14,0,0.00011387975
2018-10-14,0,0.00016077622
2018-10-15,0,0.00011387975
2018-10-15,0,0.0001388163
2018-10-15,0,0.00015675949
2018-10-16,0,0.0001388163
2018-10-16,0,0.00015675949
2018-10-16,0,0.00015675949
2018-10-17,0,7.026472e-05
2018-10-17,0,7.026472e-05
2018-10-17,0,0.00018735707
2018-10-18,0,0.00018735707
2018-10-18,0,0.00018142466
2018-10-18,0,0.00016172644
2018-10-19,0,0.00016172644
2018-10-19,0,0.00014863156
2018-10-19,0,6.302068e-05
2018-10-20,0,5.7917583e-05
2018-10-20,0,5.981168e-05
2018-10-20,0,0.00013826304
2018-10-21,0,0.00013826304
2018-10-21,0,0.00012489322
2018-10-21,0,0.00012019823
2018-10-22,0,0.00012885197
2018-10-22,0,0.00014987584
2018-10-22,0,0.00012885197
2018-10-23,0,0.00016997156
2018-10-23,0,0.00016997156
